* Block Type = 384-Well Block
* Date Created =
* Passive Reference = ROX
* Barcode = 

"Well","Well Position","Sample Name","Sample Color","Biogroup Name","Biogroup Color","Target Name","Target Color","Task","Reporter","Quencher","Quantity","Comments"
360,"O24","H2O","""RGB(30,136,229)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
361,"P1","STD1","""RGB(31,119,180)""","","","ZSCAN12","""RGB(67,160,71)""","STANDARD","VIC","NFQ-MGB","",""
361,"P1","STD1","""RGB(31,119,180)""","","","GYPC1","""RGB(30,136,229)""","STANDARD","CY5","NFQ-MGB","",""
362,"P2","STD2","""RGB(255,127,14)""","","","ZSCAN12","""RGB(67,160,71)""","STANDARD","VIC","NFQ-MGB","",""
362,"P2","STD2","""RGB(255,127,14)""","","","GYPC1","""RGB(30,136,229)""","STANDARD","CY5","NFQ-MGB","",""
363,"P3","STD3","""RGB(44,160,44)""","","","ZSCAN12","""RGB(67,160,71)""","STANDARD","VIC","NFQ-MGB","",""
363,"P3","STD3","""RGB(44,160,44)""","","","GYPC1","""RGB(30,136,229)""","STANDARD","CY5","NFQ-MGB","",""
364,"P4","STD4","""RGB(214,39,40)""","","","ZSCAN12","""RGB(67,160,71)""","STANDARD","VIC","NFQ-MGB","",""
364,"P4","STD4","""RGB(214,39,40)""","","","GYPC1","""RGB(30,136,229)""","STANDARD","CY5","NFQ-MGB","",""
365,"P5","gBlock","""RGB(148,103,189)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
365,"P5","gBlock","""RGB(148,103,189)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
366,"P6","H2O","""RGB(30,136,229)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
366,"P6","H2O","""RGB(30,136,229)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
367,"P7","STD1","""RGB(31,119,180)""","","","DPP6","""RGB(124,179,66)""","STANDARD","VIC","NFQ-MGB","",""
367,"P7","STD1","""RGB(31,119,180)""","","","GYPC2","""RGB(0,172,193)""","STANDARD","CY5","NFQ-MGB","",""
368,"P8","STD2","""RGB(255,127,14)""","","","DPP6","""RGB(124,179,66)""","STANDARD","VIC","NFQ-MGB","",""
368,"P8","STD2","""RGB(255,127,14)""","","","GYPC2","""RGB(0,172,193)""","STANDARD","CY5","NFQ-MGB","",""
369,"P9","STD3","""RGB(44,160,44)""","","","DPP6","""RGB(124,179,66)""","STANDARD","VIC","NFQ-MGB","",""
369,"P9","STD3","""RGB(44,160,44)""","","","GYPC2","""RGB(0,172,193)""","STANDARD","CY5","NFQ-MGB","",""
370,"P10","STD4","""RGB(214,39,40)""","","","DPP6","""RGB(124,179,66)""","STANDARD","VIC","NFQ-MGB","",""
370,"P10","STD4","""RGB(214,39,40)""","","","GYPC2","""RGB(0,172,193)""","STANDARD","CY5","NFQ-MGB","",""
371,"P11","gBlock","""RGB(148,103,189)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
371,"P11","gBlock","""RGB(148,103,189)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
372,"P12","H2O","""RGB(30,136,229)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
372,"P12","H2O","""RGB(30,136,229)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
373,"P13","STD1","""RGB(31,119,180)""","","","GSX1","""RGB(0,137,123)""","STANDARD","VIC","NFQ-MGB","",""
373,"P13","STD1","""RGB(31,119,180)""","","","RALYL","""RGB(67,160,71)""","STANDARD","CY5","NFQ-MGB","",""
374,"P14","STD2","""RGB(255,127,14)""","","","GSX1","""RGB(0,137,123)""","STANDARD","VIC","NFQ-MGB","",""
374,"P14","STD2","""RGB(255,127,14)""","","","RALYL","""RGB(67,160,71)""","STANDARD","CY5","NFQ-MGB","",""
375,"P15","STD3","""RGB(44,160,44)""","","","GSX1","""RGB(0,137,123)""","STANDARD","VIC","NFQ-MGB","",""
375,"P15","STD3","""RGB(44,160,44)""","","","RALYL","""RGB(67,160,71)""","STANDARD","CY5","NFQ-MGB","",""
376,"P16","STD4","""RGB(214,39,40)""","","","GSX1","""RGB(0,137,123)""","STANDARD","VIC","NFQ-MGB","",""
376,"P16","STD4","""RGB(214,39,40)""","","","RALYL","""RGB(67,160,71)""","STANDARD","CY5","NFQ-MGB","",""
377,"P17","gBlock","""RGB(148,103,189)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
377,"P17","gBlock","""RGB(148,103,189)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
378,"P18","H2O","""RGB(30,136,229)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
378,"P18","H2O","""RGB(30,136,229)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
379,"P19","STD1","""RGB(31,119,180)""","","","COL2A1","""RGB(216,27,96)""","STANDARD","FAM","NFQ-MGB","",""
379,"P19","STD1","""RGB(31,119,180)""","","","ImC","""RGB(192,202,51)""","STANDARD","VIC","NFQ-MGB","",""
379,"P19","STD1","""RGB(31,119,180)""","","","EpC","""RGB(0,137,123)""","STANDARD","CY5","NFQ-MGB","",""
380,"P20","STD2","""RGB(214,39,40)""","","","COL2A1","""RGB(216,27,96)""","STANDARD","FAM","NFQ-MGB","",""
380,"P20","STD2","""RGB(214,39,40)""","","","ImC","""RGB(192,202,51)""","STANDARD","VIC","NFQ-MGB","",""
380,"P20","STD2","""RGB(214,39,40)""","","","EpC","""RGB(0,137,123)""","STANDARD","CY5","NFQ-MGB","",""
381,"P21","STD3","""RGB(44,160,44)""","","","COL2A1","""RGB(216,27,96)""","STANDARD","FAM","NFQ-MGB","",""
381,"P21","STD3","""RGB(44,160,44)""","","","ImC","""RGB(192,202,51)""","STANDARD","VIC","NFQ-MGB","",""
381,"P21","STD3","""RGB(44,160,44)""","","","EpC","""RGB(0,137,123)""","STANDARD","CY5","NFQ-MGB","",""
382,"P22","STD4","""RGB(214,39,40)""","","","COL2A1","""RGB(216,27,96)""","STANDARD","FAM","NFQ-MGB","",""
382,"P22","STD4","""RGB(214,39,40)""","","","ImC","""RGB(192,202,51)""","STANDARD","VIC","NFQ-MGB","",""
382,"P22","STD4","""RGB(214,39,40)""","","","EpC","""RGB(0,137,123)""","STANDARD","CY5","NFQ-MGB","",""
383,"P23","gBlock","""RGB(148,103,189)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
383,"P23","gBlock","""RGB(148,103,189)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
383,"P23","gBlock","""RGB(148,103,189)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
384,"P24","H2O","""RGB(30,136,229)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
384,"P24","H2O","""RGB(30,136,229)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
384,"P24","H2O","""RGB(30,136,229)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
